uniprot_id	mean_plddt	median_plddt	min_plddt	max_plddt	very_high_conf_pct	high_conf_pct	low_conf_pct	very_low_conf_pct	quality_grade	residue_count	alphafold_version
P0DMW5	65.66	66.56	47.28	80.0	0.0	33.6	63.4	3.1	Medium	590	v6
P0DN25	84.47	91.06	31.03	98.75	53.5	32.6	8.6	5.4	Good	2565	v6
P0DN26	96.65	97.56	71.38	98.69	97.7	2.3	0.0	0.0	Excellent	1280	v6
P0DN37	96.4	97.44	60.38	98.75	98.2	1.2	0.6	0.0	Excellent	1278	v6
P0DN77	82.82	91.62	28.81	98.62	55.5	27.1	3.0	14.3	Good	2862	v6
P0DN78	83.05	91.44	29.59	98.62	56.8	25.9	3.2	14.1	Good	2862	v6
P0DN80	90.04	93.06	35.94	98.56	71.0	24.2	3.8	1.0	Excellent	2450	v6
P0DN81	86.64	90.81	35.53	98.0	54.9	36.4	6.7	2.0	Good	2445	v6
P0DN82	86.72	90.38	35.84	98.56	51.7	39.7	6.4	2.1	Good	2560	v6
P0DN84	85.41	93.88	46.53	98.06	61.7	14.5	20.8	3.0	Good	269	v6
P0DN86	79.1	87.62	31.84	97.94	46.8	25.5	14.8	12.8	Good	1233	v6
P0DN87	78.7	87.94	33.03	98.19	46.5	24.6	15.1	13.9	Good	1233	v6
P0DO92	67.65	61.41	47.19	95.38	14.8	14.2	69.5	1.4	Medium	627	v6
P0DO97	74.46	87.69	33.94	98.62	47.8	10.3	11.8	30.2	Good	2270	v6
P0DOY2	96.1	98.25	36.19	98.88	95.0	2.3	1.9	0.9	Excellent	794	v6
P0DOY3	96.21	98.25	32.53	98.94	94.7	2.5	1.9	0.9	Excellent	792	v6
P0DP01	91.46	97.69	48.53	98.62	83.2	2.2	13.7	0.9	Excellent	912	v6
P0DP02	90.83	97.44	48.12	98.75	82.5	1.0	15.6	0.9	Excellent	914	v6
P0DP03	90.88	97.62	48.53	98.81	82.4	1.0	15.7	0.9	Excellent	911	v6
P0DP04	90.79	97.25	41.28	98.75	82.8	1.6	13.8	1.9	Excellent	916	v6
P0DP06	90.71	97.38	57.53	98.81	79.4	4.3	16.3	0.0	Excellent	931	v6
P0DP07	91.06	97.19	58.84	98.75	80.8	2.0	17.2	0.0	Excellent	927	v6
P0DP08	91.09	97.69	58.0	98.81	80.0	3.5	16.5	0.0	Excellent	921	v6
P0DP09	90.39	98.38	42.69	98.94	77.2	3.3	18.6	0.9	Excellent	883	v6
P0DP23	85.22	89.38	41.81	95.88	44.0	45.9	8.6	1.5	Good	1174	v6
P0DP24	85.82	89.31	40.75	95.94	45.3	45.1	7.7	2.0	Good	1174	v6
P0DP25	85.45	89.62	41.84	96.19	45.8	44.0	8.2	2.0	Good	1174	v6
P0DP42	77.06	84.69	30.09	98.12	37.1	30.1	22.2	10.5	Good	1765	v6
P0DP57	84.49	90.88	56.47	98.44	51.4	28.5	20.1	0.0	Good	702	v6
P0DP58	80.8	87.12	44.0	97.12	41.7	29.4	27.5	1.4	Good	875	v6
P0DP71	64.42	58.31	44.88	91.94	2.1	32.8	52.8	12.3	Medium	612	v6
P0DP72	81.97	89.88	24.78	96.69	49.7	33.1	6.2	10.9	Good	5750	v6
P0DP73	83.22	87.06	51.56	95.75	34.0	47.5	18.6	0.0	Good	609	v6
P0DP74	84.04	87.38	56.97	95.56	34.0	53.4	12.6	0.0	Good	609	v6
P0DP75	58.04	56.28	42.25	76.31	0.0	11.8	73.6	14.6	Medium	1000	v6
P0DPA2	69.97	84.69	29.38	97.12	43.6	11.8	9.7	34.9	Medium	3074	v6
P0DPA3	54.65	52.94	30.91	87.12	0.0	11.3	49.5	39.1	Medium	1756	v6
P0DPB3	61.13	51.81	32.59	98.44	15.4	19.8	18.9	45.9	Medium	3733	v6
P0DPB6	86.77	96.12	31.41	98.75	71.1	10.0	12.0	7.0	Good	1064	v6
P0DPD5	74.2	86.44	20.55	96.0	32.3	40.9	5.7	21.1	Good	4141	v6
P0DPD6	87.75	95.88	21.2	98.88	81.1	7.3	0.4	11.2	Good	6418	v6
P0DPD7	90.53	97.38	36.06	99.0	79.7	6.9	10.7	2.6	Excellent	2001	v6
P0DPD8	91.49	95.31	23.62	98.81	80.6	13.7	3.4	2.2	Excellent	7031	v6
P0DPE3	66.9	64.62	37.72	91.69	6.5	38.8	32.7	22.0	Medium	2369	v6
P0DPF2	35.86	35.91	22.92	51.81	0.0	0.0	0.3	99.7	Poor	11214	v6
P0DPF2	36.73	36.53	21.75	57.97	0.0	0.0	0.7	99.3	Poor	11208	v6
P0DPF2	36.08	35.72	23.8	57.53	0.0	0.0	0.9	99.1	Poor	11210	v6
P0DPF2	35.18	35.06	21.45	56.28	0.0	0.0	0.2	99.8	Poor	11207	v6
P0DPF2	37.24	37.03	20.0	56.22	0.0	0.0	1.5	98.5	Poor	11221	v6
P0DPF2	34.64	34.75	22.41	51.44	0.0	0.0	0.2	99.8	Poor	11214	v6
P0DPF2	37.25	37.19	21.08	52.41	0.0	0.0	0.4	99.6	Poor	11211	v6
P0DPF2	37.59	37.47	21.11	57.12	0.0	0.0	1.4	98.6	Poor	11211	v6
P0DPF2	35.82	35.91	20.56	52.62	0.0	0.0	0.3	99.7	Poor	11212	v6
P0DPF2	35.78	35.59	18.73	52.69	0.0	0.0	0.4	99.6	Poor	11221	v6
P0DPF2	35.63	35.41	22.36	57.28	0.0	0.0	0.4	99.6	Poor	11213	v6
P0DPF2	34.98	34.75	20.33	51.16	0.0	0.0	0.1	99.9	Poor	11217	v6
P0DPF2	35.23	34.97	23.19	55.19	0.0	0.0	0.4	99.6	Poor	11240	v6
P0DPF2	36.68	36.56	19.64	54.59	0.0	0.0	1.0	99.0	Poor	9688	v6
P0DPF2	35.34	35.19	22.53	54.91	0.0	0.0	0.3	99.7	Poor	11216	v6
P0DPF2	36.77	36.56	21.06	56.44	0.0	0.0	1.0	99.0	Poor	11205	v6
P0DPF2	35.78	35.62	23.08	59.91	0.0	0.0	0.9	99.1	Poor	11212	v6
P0DPF2	34.97	34.62	22.14	58.78	0.0	0.0	0.6	99.4	Poor	11202	v6
P0DPF2	36.29	36.16	22.23	54.72	0.0	0.0	0.8	99.2	Poor	11223	v6
P0DPF2	36.73	36.41	18.17	64.38	0.0	0.0	0.7	99.3	Poor	11218	v6
P0DPF2	35.67	35.59	23.06	53.12	0.0	0.0	0.7	99.3	Poor	11218	v6
P0DPF3	45.46	35.22	22.7	97.62	9.4	9.8	7.3	73.5	Poor	8962	v6
P0DPF4	93.35	97.38	64.81	98.75	79.4	15.1	5.4	0.0	Excellent	865	v6
P0DPF6	53.43	51.72	36.38	78.25	0.0	10.1	43.8	46.1	Medium	1551	v6
P0DPF7	91.58	97.62	43.66	98.88	83.4	1.8	13.9	0.9	Excellent	877	v6
P0DPH7	92.26	95.56	38.38	98.81	83.1	11.9	3.3	1.7	Excellent	3512	v6
P0DPH8	91.57	94.81	42.66	98.69	82.0	12.4	4.1	1.5	Excellent	3512	v6
P0DPH9	68.7	69.81	44.97	86.75	0.0	49.6	43.0	7.4	Medium	842	v6
P0DPI2	90.82	98.44	34.41	98.94	84.7	0.9	4.7	9.8	Excellent	1978	v6
P0DPI3	71.9	78.0	31.77	98.12	38.7	16.1	18.0	27.2	Good	2100	v6
P0DPK2	85.64	95.19	45.69	98.38	67.7	7.8	20.4	4.1	Good	1085	v6
P0DPK3	84.73	93.25	26.83	98.25	70.0	10.0	11.0	9.1	Good	2080	v6
P0DPK4	80.67	91.94	32.5	98.19	60.8	15.2	2.4	21.6	Good	2176	v6
P0DPK5	83.04	94.5	37.75	98.31	64.4	5.8	19.2	10.6	Good	1158	v6
P0DPP9	63.15	60.62	45.44	82.0	0.0	25.0	72.6	2.4	Medium	492	v6
P0DPQ3	50.21	49.53	28.16	73.0	0.0	2.7	46.2	51.1	Medium	1539	v6
P0DQD5	80.55	92.19	22.97	98.81	55.2	21.3	6.6	16.8	Good	2964	v6
P0DQW0	56.43	47.56	31.8	95.19	9.9	16.3	17.4	56.5	Medium	6227	v6
P0DQW1	79.15	85.81	44.88	94.69	32.4	34.9	30.7	2.0	Good	398	v6
P0DSN6	85.9	89.88	46.34	96.31	49.1	39.9	10.4	0.6	Good	2504	v6
P0DSN7	88.89	97.56	39.25	98.81	74.8	3.9	18.6	2.7	Good	892	v6
P0DSO1	53.24	50.44	30.3	82.69	0.0	16.9	35.4	47.8	Medium	1832	v6
P0DSO2	42.13	42.88	30.75	50.66	0.0	0.0	1.1	98.9	Poor	569	v6
P0DSO3	62.66	62.75	41.75	76.44	0.0	9.5	89.6	0.9	Medium	906	v6
P0DTA3	70.55	81.19	27.92	98.62	41.9	9.9	16.3	31.8	Good	2215	v6
P0DTE0	85.87	88.88	45.22	96.94	44.7	46.4	8.6	0.3	Good	2506	v6
P0DTE1	90.17	96.5	57.94	98.38	80.7	2.9	16.4	0.0	Excellent	889	v6
P0DTE2	71.88	81.06	29.42	91.12	2.2	61.8	19.5	16.6	Good	918	v6
P0DTE4	88.61	96.06	28.38	98.88	80.7	5.4	6.1	7.7	Good	4229	v6
P0DTE5	92.46	96.44	39.16	98.88	81.1	13.7	3.8	1.4	Excellent	4283	v6
P0DTE7	96.57	98.75	31.58	98.94	96.0	0.8	0.5	2.8	Excellent	4079	v6
P0DTE8	96.58	98.75	32.88	98.94	96.0	0.8	0.5	2.8	Excellent	4079	v6
P0DTF9	61.62	60.97	33.75	87.12	0.0	30.0	48.4	21.5	Medium	1282	v6
P0DTL4	77.65	80.25	47.28	95.12	21.3	50.6	24.5	3.6	Good	984	v6
P0DTL5	86.29	89.56	39.88	95.62	47.1	44.4	7.1	1.4	Good	1404	v6
P0DTL6	82.71	93.38	21.02	98.25	68.2	12.2	4.7	15.0	Good	3068	v6
P0DTU3	90.97	94.62	38.34	98.62	79.1	13.9	4.5	2.5	Excellent	2174	v6
P0DTU4	89.14	94.62	33.78	98.62	77.8	11.1	5.0	6.0	Good	2497	v6
P0DTW1	62.61	62.34	41.62	76.5	0.0	6.8	92.3	0.9	Medium	901	v6
P0DTW3	85.96	92.75	39.53	96.75	68.3	14.9	12.7	4.1	Good	926	v6
P0DUB6	96.57	98.81	30.64	98.94	96.1	0.7	0.5	2.8	Excellent	4079	v6
P0DUD1	70.4	82.25	31.09	97.88	42.4	9.5	15.2	32.9	Good	2215	v6
P0DUD2	70.85	83.12	31.88	97.94	42.9	9.0	16.3	31.8	Good	2215	v6
P0DUD3	70.83	81.31	28.48	98.56	41.4	10.4	15.2	33.0	Good	2217	v6
P0DUD4	70.65	82.19	29.14	98.56	41.4	10.4	16.0	32.2	Good	2217	v6
P0DUH7	75.96	78.94	55.22	90.69	2.7	56.5	40.8	0.0	Good	262	v6
P0DUQ1	84.55	90.88	27.39	98.75	54.8	29.4	8.0	7.8	Good	3875	v6
P0DUQ2	84.75	91.06	27.47	98.75	55.8	27.7	8.6	7.9	Good	3875	v6
P0DUX0	71.23	82.88	30.56	98.12	43.2	9.4	16.4	31.0	Good	2215	v6
P0DUX1	70.78	82.44	30.72	98.0	42.8	9.0	17.7	30.5	Good	2218	v6
P0DV60	53.73	49.78	35.16	76.06	0.0	4.5	45.0	50.4	Medium	726	v6
P0DV73	50.57	45.41	31.83	94.0	4.7	5.8	23.6	66.0	Medium	3492	v6
P0DV74	50.75	45.75	32.44	94.25	4.7	5.8	25.6	64.0	Medium	3492	v6
P0DV75	49.74	45.06	30.97	92.81	2.8	7.3	21.2	68.8	Poor	3486	v6
P0DV76	50.34	45.59	31.38	93.69	4.4	6.0	23.5	66.0	Medium	3486	v6
P0DV77	64.66	57.47	39.59	98.12	21.6	4.8	54.0	19.6	Medium	2305	v6
P0DV79	61.63	48.69	28.39	97.06	28.6	10.6	9.7	51.2	Medium	2949	v6
P0DW11	72.47	81.69	33.22	97.62	46.8	4.4	21.1	27.7	Good	1508	v6
P0DW12	72.36	82.38	34.41	97.69	46.0	5.8	19.7	28.5	Good	1508	v6
P0DW13	72.66	82.0	34.09	97.69	46.5	4.8	20.8	28.0	Good	1508	v6
P0DW14	72.24	82.0	33.16	97.56	46.0	5.3	20.4	28.4	Good	1508	v6
P0DW81	68.86	71.75	46.5	80.38	0.0	58.8	38.6	2.6	Medium	342	v6
P0DW85	72.0	79.88	35.91	93.31	22.7	39.0	15.4	22.9	Good	1008	v6
P0DX00	71.36	74.44	28.12	97.44	14.6	47.4	20.8	17.1	Good	7316	v6
P0DX01	71.04	73.88	23.34	97.31	14.2	45.4	23.2	17.3	Good	7269	v6
P0DX02	76.12	82.06	21.58	97.56	23.6	49.8	12.5	14.1	Good	5662	v6
P0DX04	72.0	75.0	53.09	84.12	0.0	57.7	42.3	0.0	Good	364	v6
P0DX52	70.25	80.69	27.38	98.5	41.1	15.9	8.8	34.2	Good	5028	v6
P0DX53	69.25	77.25	27.03	98.06	39.3	15.0	12.0	33.7	Medium	5126	v6
P0DXC1	53.25	50.28	37.66	75.0	0.0	5.0	47.5	47.6	Medium	986	v6
P0DXC3	50.47	48.44	28.17	77.06	0.0	9.9	36.7	53.4	Medium	2952	v6
P0DY26	80.25	84.94	48.59	93.56	25.5	56.4	16.5	1.6	Good	697	v6
P0DY27	80.14	85.44	53.66	93.88	27.6	48.0	24.4	0.0	Good	688	v6
P10070	42.68	36.28	24.86	91.69	0.5	12.9	3.6	83.0	Poor	11774	v6
P10071	42.92	36.22	24.23	93.38	2.5	11.6	3.8	82.2	Poor	11910	v6
P10072	66.73	82.75	22.5	94.75	25.5	36.7	3.0	34.8	Medium	5272	v6
P10073	69.05	86.81	22.25	97.31	39.5	19.2	7.3	34.1	Medium	3829	v6
P10074	64.87	76.62	24.25	93.12	3.6	54.5	8.6	33.4	Medium	5394	v6
P10075	65.92	87.19	27.02	94.0	23.6	30.7	3.4	42.4	Medium	2896	v6
P10082	70.87	69.31	40.62	94.56	7.4	41.6	49.2	1.8	Good	788	v6
P10092	71.15	77.75	36.44	95.0	13.2	43.5	26.5	16.8	Good	961	v6
P10109	78.62	95.38	31.41	98.75	59.7	3.8	15.7	20.7	Good	1354	v6
P10114	91.88	97.56	37.88	98.94	80.7	11.6	2.8	4.8	Excellent	1444	v6
P10124	59.37	50.81	28.91	94.5	13.8	17.2	21.7	47.2	Medium	1237	v6
P10144	92.59	98.0	30.31	98.94	84.9	6.8	4.1	4.2	Excellent	1946	v6
P10145	88.76	95.25	53.19	98.12	67.4	19.4	13.1	0.0	Good	777	v6
P10147	89.58	97.56	56.0	98.75	67.7	19.1	13.2	0.0	Good	703	v6
P10153	91.67	98.19	37.19	98.88	84.3	2.3	9.7	3.7	Excellent	1283	v6
P10155	93.42	95.0	40.47	98.5	85.8	13.5	0.2	0.4	Excellent	4247	v6
P10163	51.77	49.81	32.22	85.81	0.0	7.9	40.7	51.3	Medium	2217	v6
P10176	85.74	91.19	55.47	98.06	55.9	32.5	11.6	0.0	Good	533	v6
P10242	59.16	47.38	28.61	97.88	25.0	7.6	12.0	55.5	Medium	5091	v6
P10243	58.19	45.56	28.39	97.94	21.2	13.1	10.2	55.5	Medium	6035	v6
P10244	57.69	45.97	30.84	97.81	23.1	5.8	10.9	60.1	Medium	5541	v6
P10253	92.32	98.62	28.42	98.94	88.4	2.1	1.2	8.2	Excellent	7435	v6
P10266	78.59	89.19	24.83	97.19	47.0	30.7	4.5	17.8	Good	8094	v6
P10275	58.85	41.25	26.06	98.19	29.4	11.4	4.0	55.2	Medium	6958	v6
P10276	79.49	94.0	28.17	98.75	60.9	9.2	7.9	22.0	Good	3548	v6
P10301	86.79	95.56	38.69	98.88	68.7	12.3	12.8	6.2	Good	1654	v6
P10321	87.69	97.12	30.81	98.88	76.8	6.7	4.5	12.1	Good	2854	v6
P10323	80.1	92.06	35.12	98.88	53.0	18.4	12.3	16.3	Good	3231	v6
P10398	70.99	84.25	23.27	98.44	33.7	28.6	7.5	30.2	Good	4749	v6
P10412	65.1	53.0	40.69	97.0	31.5	2.1	35.1	31.3	Medium	1537	v6
P10415	74.21	86.88	11.06	98.12	40.9	21.4	16.5	21.2	Good	1856	v6
P10451	53.23	51.88	36.94	87.44	0.0	4.7	55.7	39.7	Medium	2488	v6
P10515	72.59	81.69	29.17	96.5	27.0	39.6	8.6	24.8	Good	4849	v6
P10523	85.44	93.06	30.36	98.56	61.3	22.9	8.8	7.0	Good	3179	v6
P10586	82.43	87.25	25.5	98.62	34.6	51.7	7.3	6.4	Good	14980	v6
P10588	79.46	92.12	26.86	98.56	56.1	16.1	7.0	20.8	Good	3020	v6
P10589	76.81	90.38	24.31	98.56	50.3	18.2	5.6	25.9	Good	3232	v6
P10599	97.64	98.0	89.56	98.88	99.0	1.0	0.0	0.0	Excellent	821	v6
P10600	77.48	83.06	32.28	96.88	32.8	39.0	17.3	10.9	Good	3322	v6
P10606	85.75	95.19	44.44	98.75	69.8	5.2	22.3	2.7	Good	957	v6
P10619	94.59	98.44	41.0	99.0	87.1	7.3	4.3	1.2	Excellent	3843	v6
P10620	78.65	82.88	45.19	91.94	7.3	69.5	21.8	1.4	Good	1239	v6
P10632	93.07	95.38	62.81	98.81	78.3	21.2	0.5	0.0	Excellent	3925	v6
P10635	94.55	97.0	49.94	98.94	84.5	13.9	1.5	0.1	Excellent	3939	v6
P10636	49.56	45.72	31.31	87.81	0.0	8.0	27.3	64.6	Poor	5544	v6
P10643	80.11	85.56	25.42	97.19	25.7	57.3	8.9	8.1	Good	6539	v6
P10644	87.95	92.0	37.62	98.69	62.4	29.2	4.6	3.7	Good	3024	v6
P10645	59.33	48.88	32.12	97.31	16.1	18.6	12.8	52.5	Medium	3553	v6
P10646	74.04	89.06	28.88	98.44	48.3	10.5	12.9	28.2	Good	2449	v6
P10696	93.31	98.69	30.5	98.94	90.0	0.6	1.7	7.7	Excellent	4039	v6
P10720	77.18	82.5	40.75	94.81	23.7	47.3	25.7	3.3	Good	807	v6
P10721	78.52	90.19	21.64	98.06	51.0	23.0	10.0	15.9	Good	7725	v6
P10745	85.1	89.94	26.55	98.69	50.0	37.8	6.8	5.4	Good	9531	v6
P10746	93.18	95.75	32.59	98.5	83.5	14.2	1.5	0.8	Excellent	2011	v6
P10747	81.16	89.81	45.12	97.0	49.9	18.7	29.4	2.0	Good	1768	v6
P10767	79.2	96.94	35.16	98.81	62.1	1.1	12.9	23.9	Good	1614	v6
P10768	98.28	98.75	61.72	98.94	99.4	0.2	0.4	0.0	Excellent	2218	v6
P10809	88.21	92.88	36.5	98.0	69.9	21.2	2.5	6.5	Good	4273	v6
P10826	80.68	96.25	26.67	98.81	67.6	4.2	5.4	22.8	Good	3529	v6
P10827	74.23	89.12	23.73	98.62	48.3	19.5	4.5	27.7	Good	3830	v6
P10828	80.24	95.38	19.47	98.81	69.4	7.8	1.5	21.3	Good	3695	v6
P10909	77.11	88.06	27.31	97.44	38.9	32.6	11.1	17.4	Good	3682	v6
P10911	74.74	85.88	22.62	98.5	41.7	27.1	9.5	21.7	Good	7569	v6
P10912	59.7	52.12	26.81	98.0	27.8	6.9	16.5	48.7	Medium	5025	v6
P10914	66.65	57.47	34.09	97.19	32.9	7.7	26.4	33.0	Medium	2560	v6
P10915	89.64	96.62	28.61	98.88	80.8	7.8	2.7	8.7	Good	2839	v6
P10916	84.1	90.5	33.53	96.44	56.0	30.1	5.1	8.8	Good	1321	v6
P10966	82.03	90.12	36.56	97.94	50.1	26.1	18.6	5.2	Good	1664	v6
P10997	78.59	80.62	58.31	93.5	10.4	68.4	21.2	0.0	Good	689	v6
P11021	90.2	95.44	36.19	98.81	71.0	20.7	3.6	4.7	Excellent	5086	v6
P11047	76.73	78.69	14.86	96.88	16.9	54.4	24.2	4.6	Good	12386	v6
P11049	83.31	90.69	27.98	98.31	53.1	28.5	12.1	6.3	Good	2232	v6
P11055	74.35	76.5	29.02	94.56	9.2	56.7	30.5	3.7	Good	15724	v6
P11086	94.64	98.44	34.25	98.94	92.4	1.9	1.6	4.1	Excellent	2174	v6
P11117	92.09	97.69	40.47	98.94	84.9	4.5	8.6	2.0	Excellent	3408	v6
P11137	40.46	37.31	22.06	90.69	0.1	5.7	7.0	87.2	Poor	14006	v6
P11142	89.01	93.44	26.75	98.75	65.0	28.1	2.7	4.2	Good	4982	v6
P11150	82.03	93.69	24.98	98.94	60.9	15.6	9.4	14.1	Good	3935	v6
P11161	49.02	41.19	22.98	92.31	3.6	17.4	8.6	70.4	Poor	3532	v6
P11166	90.3	94.94	30.42	98.69	74.0	20.3	1.0	4.8	Excellent	3812	v6
P11168	86.56	92.75	25.92	98.56	64.9	22.5	3.2	9.4	Good	4056	v6
P11169	90.44	94.0	34.5	98.56	75.1	19.7	1.1	4.2	Excellent	3797	v6
P11171	63.72	60.47	26.19	98.44	31.6	12.7	12.4	43.3	Medium	6821	v6
P11172	92.36	97.0	28.2	98.94	83.8	10.0	2.8	3.4	Excellent	3666	v6
P11177	94.18	98.75	37.84	98.94	91.5	0.4	0.7	7.5	Excellent	2754	v6
P11182	78.71	90.81	28.09	98.06	55.2	18.2	5.1	21.6	Good	3763	v6
P11215	86.3	90.19	32.5	98.69	50.9	40.3	5.6	3.2	Good	8946	v6
P11216	93.71	97.31	34.75	98.88	87.5	7.0	4.3	1.2	Excellent	6815	v6
P11217	94.41	98.06	31.84	98.94	89.3	5.8	3.9	1.1	Excellent	6847	v6
P11226	82.59	95.56	37.69	98.94	57.8	15.4	14.2	12.6	Good	1833	v6
P11229	75.51	91.19	26.14	98.69	52.9	13.7	4.4	29.0	Good	3611	v6
P11230	80.01	89.38	29.06	95.88	45.5	32.9	6.8	14.8	Good	4008	v6
P11233	89.54	96.25	35.09	98.88	72.6	19.5	4.3	3.6	Good	1653	v6
P11234	88.04	96.06	41.0	98.88	74.0	11.2	9.2	5.6	Good	1644	v6
P11245	96.62	98.06	74.25	98.94	94.5	5.5	0.0	0.0	Excellent	2364	v6
P11274	65.61	77.69	22.98	97.31	22.7	32.8	7.5	36.9	Medium	10038	v6
P11277	79.55	84.0	21.97	95.56	13.3	71.4	9.5	5.8	Good	17352	v6
P11279	86.89	92.94	37.78	98.19	69.9	16.5	8.7	5.0	Good	3147	v6
P11308	60.25	48.06	28.75	98.56	20.0	15.2	12.0	52.9	Medium	3790	v6
P11309	90.22	97.88	26.72	98.94	85.6	3.4	0.9	10.1	Excellent	2519	v6
P11310	93.15	98.69	30.78	98.94	90.6	0.6	0.3	8.5	Excellent	3272	v6
P11362	74.3	85.44	21.48	98.62	34.6	35.8	7.0	22.6	Good	6446	v6
P11387	80.25	95.88	24.39	98.81	69.8	3.6	0.1	26.4	Good	6384	v6
P11388	75.33	87.88	24.53	97.0	38.5	34.8	4.0	22.7	Good	12261	v6
P11413	94.54	97.94	36.31	98.94	91.3	3.2	3.9	1.6	Excellent	4176	v6
P11441	79.62	88.5	36.03	94.06	35.3	44.2	4.7	15.8	Good	1250	v6
P11464	86.43	92.5	36.09	97.88	64.9	22.6	4.0	8.5	Good	3329	v6
P11465	88.24	95.38	38.66	98.5	79.2	7.0	4.2	9.6	Good	2626	v6
P11473	84.56	96.06	20.86	98.88	73.7	7.6	3.5	15.2	Good	3369	v6
P11474	78.25	92.75	22.84	98.81	57.8	14.1	5.2	22.9	Good	3191	v6
P11487	79.32	93.62	40.16	98.88	57.8	4.5	23.4	14.3	Good	1898	v6
P11488	94.41	97.0	39.75	98.81	87.7	9.7	1.3	1.3	Excellent	2808	v6
P11498	90.53	94.12	25.19	98.81	71.3	24.1	1.7	2.8	Excellent	9118	v6
P11509	96.7	98.56	53.28	98.94	92.9	5.2	1.9	0.0	Excellent	3981	v6
P11511	91.51	96.88	32.09	98.81	84.8	6.6	3.4	5.2	Excellent	4060	v6
P11532	79.95	86.75	20.05	96.81	27.8	57.4	4.4	10.3	Good	11404	v6
P11532	83.77	89.44	23.03	96.69	46.2	41.7	7.0	5.2	Good	11507	v6
P11532	85.17	90.12	27.19	97.5	50.9	38.6	6.6	4.0	Good	11449	v6
P11532	80.31	88.69	22.59	97.38	43.2	37.4	9.0	10.3	Good	11395	v6
P11532	77.66	89.25	25.23	97.75	47.1	26.6	8.7	17.7	Good	10395	v6
P11532	78.95	85.88	17.97	95.69	25.5	57.6	7.3	9.6	Good	11388	v6
P11532	82.37	86.69	19.3	95.19	21.2	66.4	9.1	3.3	Good	11391	v6
P11532	80.43	85.25	23.47	94.06	12.8	73.6	7.4	6.2	Good	11422	v6
P11532	82.42	85.62	22.62	96.62	19.8	70.2	7.8	2.3	Good	11485	v6
P11532	82.47	85.5	23.19	96.88	21.9	68.4	6.9	2.7	Good	11473	v6
P11532	82.42	86.19	26.22	96.19	34.7	53.3	7.8	4.2	Good	11432	v6
P11532	84.16	88.56	28.03	97.31	42.4	46.7	6.7	4.2	Good	11463	v6
P11532	81.92	87.5	18.16	96.94	35.8	50.0	7.8	6.4	Good	11493	v6
P11586	94.63	95.88	59.34	98.88	89.9	9.3	0.9	0.0	Excellent	7135	v6
P11597	91.45	95.56	29.64	98.81	77.1	18.3	1.0	3.6	Excellent	3853	v6
P11678	92.4	96.62	31.05	98.88	82.1	12.5	2.2	3.3	Excellent	5702	v6
P11684	89.32	95.69	51.31	98.31	68.1	21.2	10.7	0.0	Good	692	v6
P11686	70.71	77.56	31.41	97.19	33.1	20.2	21.3	25.4	Good	1467	v6
P11712	93.03	95.69	55.47	98.88	79.4	17.9	2.6	0.0	Excellent	3910	v6
P11717	73.48	78.56	21.75	93.69	3.7	69.7	17.0	9.6	Good	19230	v6
P11766	98.13	98.75	51.31	99.0	99.2	0.5	0.3	0.0	Excellent	2780	v6
P11801	75.44	89.69	26.11	98.56	49.5	17.6	8.1	24.8	Good	3376	v6
P11802	87.56	94.5	25.75	98.69	68.4	19.0	6.5	6.1	Good	2376	v6
P11831	53.17	43.75	30.44	98.75	18.5	1.1	10.7	69.7	Medium	3611	v6
P11836	70.34	75.44	33.25	96.75	25.9	29.3	19.2	25.6	Good	2316	v6
P11844	96.14	97.38	55.81	98.75	95.0	3.6	1.4	0.0	Excellent	1467	v6
P11908	95.27	97.62	45.12	98.88	91.5	5.5	2.8	0.2	Excellent	2435	v6
P11912	77.56	85.06	32.59	97.25	39.8	25.4	25.6	9.2	Good	1762	v6
P11926	88.3	97.44	27.06	98.94	77.8	9.5	2.1	10.7	Good	3592	v6
P11940	77.9	89.94	27.81	97.75	49.8	22.8	3.8	23.6	Good	4960	v6
P12004	94.38	96.75	30.98	98.75	88.8	8.9	0.8	1.4	Excellent	2009	v6
P12018	88.01	95.81	50.16	98.69	63.8	23.4	12.8	0.0	Good	1165	v6
P12034	76.62	89.81	30.28	98.69	49.6	10.4	23.5	16.4	Good	2085	v6
P12035	66.82	74.0	29.97	98.0	36.0	15.3	7.6	41.1	Medium	4530	v6
P12036	54.28	40.81	26.48	97.88	18.4	11.4	5.5	64.7	Medium	7849	v6
P12074	84.06	93.62	42.72	98.31	61.1	10.4	27.0	1.5	Good	859	v6
P12081	92.06	96.25	29.05	98.88	81.7	11.1	5.3	1.8	Excellent	4030	v6
P12104	91.26	92.81	59.78	96.38	74.0	25.2	0.7	0.0	Excellent	1074	v6
P12107	53.06	41.03	25.3	97.81	20.4	6.5	5.4	67.6	Medium	12767	v6
P12109	71.28	82.75	26.11	98.38	30.7	29.3	10.2	29.8	Good	7634	v6
P12110	69.58	80.94	26.0	97.5	19.1	38.6	11.9	30.4	Medium	7635	v6
P12111	85.03	90.38	24.25	98.0	52.0	38.2	3.1	6.7	Good	10759	v6
P12111	67.8	80.06	19.66	98.06	25.7	32.0	9.6	32.6	Medium	10337	v6
P12111	85.5	89.5	24.05	98.69	48.4	41.5	5.9	4.3	Good	10784	v6
P12111	86.23	90.88	26.39	98.06	56.3	34.6	3.6	5.5	Good	10840	v6
