map_id	canonical_uniprot_id	isoform_uniprot_id	boundary_class	relation_type	mapping_scope	sequence_status_class	source	source_version	fetch_date
P04920|P04920-2	P04920	P04920-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P04920|P04920-3	P04920	P04920-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P04921|P04921-1	P04921	P04921-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P04921|P04921-2	P04921	P04921-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P04921|P04921-3	P04921	P04921-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05019|P05019-1	P05019	P05019-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05019|P05019-2	P05019	P05019-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05019|P05019-3	P05019	P05019-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05019|P05019-4	P05019	P05019-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05023|P05023-1	P05023	P05023-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05023|P05023-2	P05023	P05023-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05023|P05023-3	P05023	P05023-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05023|P05023-4	P05023	P05023-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05026|P05026-1	P05026	P05026-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05026|P05026-2	P05026	P05026-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-1	P05067	P05067-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-10	P05067	P05067-10	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-11	P05067	P05067-11	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-2	P05067	P05067-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-3	P05067	P05067-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-4	P05067	P05067-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-5	P05067	P05067-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-6	P05067	P05067-6	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-7	P05067	P05067-7	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-8	P05067	P05067-8	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05067|P05067-9	P05067	P05067-9	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05089|P05089-1	P05089	P05089-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05089|P05089-2	P05089	P05089-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05089|P05089-3	P05089	P05089-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05091|P05091-1	P05091	P05091-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05091|P05091-2	P05091	P05091-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05106|P05106-1	P05106	P05106-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05106|P05106-2	P05106	P05106-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05106|P05106-3	P05106	P05106-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05108|P05108-1	P05108	P05108-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05108|P05108-2	P05108	P05108-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05112|P05112-1	P05112	P05112-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05112|P05112-2	P05112	P05112-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05113|P05113-1	P05113	P05113-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05113|P05113-2	P05113	P05113-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05121|P05121-1	P05121	P05121-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05121|P05121-2	P05121	P05121-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05129|P05129-1	P05129	P05129-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05129|P05129-2	P05129	P05129-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05155|P05155-1	P05155	P05155-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05155|P05155-2	P05155	P05155-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05155|P05155-3	P05155	P05155-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05164|P05164-1	P05164	P05164-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05164|P05164-2	P05164	P05164-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05164|P05164-3	P05164	P05164-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05165|P05165-1	P05165	P05165-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05165|P05165-2	P05165	P05165-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05165|P05165-3	P05165	P05165-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05166|P05166-1	P05166	P05166-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05166|P05166-2	P05166	P05166-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05186|P05186-1	P05186	P05186-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05186|P05186-2	P05186	P05186-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05186|P05186-3	P05186	P05186-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05230|P05230-1	P05230	P05230-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05230|P05230-2	P05230	P05230-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05386|P05386-1	P05386	P05386-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05386|P05386-2	P05386	P05386-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05388|P05388-1	P05388	P05388-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05388|P05388-2	P05388	P05388-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05408|P05408-1	P05408	P05408-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05408|P05408-2	P05408	P05408-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05538|P05538-1	P05538	P05538-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05538|P05538-2	P05538	P05538-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05546|P05546-1	P05546	P05546-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05546|P05546-2	P05546	P05546-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05549|P05549-1	P05549	P05549-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05549|P05549-2	P05549	P05549-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05549|P05549-5	P05549	P05549-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05549|P05549-6	P05549	P05549-6	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05556|P05556-1	P05556	P05556-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05556|P05556-2	P05556	P05556-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05556|P05556-3	P05556	P05556-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05556|P05556-4	P05556	P05556-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05556|P05556-5	P05556	P05556-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05771|P05771-1	P05771	P05771-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05771|P05771-2	P05771	P05771-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05787|P05787-1	P05787	P05787-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05787|P05787-2	P05787	P05787-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05813|P05813-1	P05813	P05813-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05813|P05813-2	P05813	P05813-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05937|P05937-1	P05937	P05937-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05937|P05937-2	P05937	P05937-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05976|P05976-1	P05976	P05976-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05976|P05976-2	P05976	P05976-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P05976|P06741-1	P05976	P06741-1	isoform	cross_accession_isoform	cross_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06028|P06028-1	P06028	P06028-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06028|P06028-2	P06028	P06028-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06133|P06133-1	P06133	P06133-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06133|P06133-2	P06133	P06133-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06133|P06133-3	P06133	P06133-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06213|P06213-1	P06213	P06213-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06213|P06213-2	P06213	P06213-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06239|P06239-1	P06239	P06239-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P06239|P06239-2	P06239	P06239-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
