isoform_record_id	canonical_uniprot_id	isoform_uniprot_id	boundary_class	boundary_reason	mapping_scope	relation_type	event_types	named_isoforms_declared	isoform_name_token	isoform_synonyms	isoid_raw	sequence_status_raw	sequence_status_class	is_displayed_sequence	isoform_block_raw	source	source_version	fetch_date
P36776|P36776-1	P36776	P36776-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		P36776-1	Displayed	displayed	TRUE	Name=1; IsoId=P36776-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36776|P36776-2	P36776	P36776-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		P36776-2	VSP_054617	variant_vsp	FALSE	Name=2; IsoId=P36776-2; Sequence=VSP_054617;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36776|P36776-3	P36776	P36776-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		P36776-3	VSP_055310	variant_vsp	FALSE	Name=3; IsoId=P36776-3; Sequence=VSP_055310;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36871|P36871-1	P36871	P36871-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		P36871-1	Displayed	displayed	TRUE	Name=1; IsoId=P36871-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36871|P36871-2	P36871	P36871-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		P36871-2	VSP_004686	variant_vsp	FALSE	Name=2; IsoId=P36871-2; Sequence=VSP_004686;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36871|P36871-3	P36871	P36871-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		P36871-3	VSP_045204	variant_vsp	FALSE	Name=3; IsoId=P36871-3; Sequence=VSP_045204;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36873|P36873-1	P36873	P36873-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1	PPPCC1, Gamma-1	P36873-1	Displayed	displayed	TRUE	Name=1; Synonyms=PPPCC1, Gamma-1; IsoId=P36873-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36873|P36873-2	P36873	P36873-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2	PPPCC2, Gamma-2	P36873-2	VSP_005094	variant_vsp	FALSE	Name=2; Synonyms=PPPCC2, Gamma-2; IsoId=P36873-2; Sequence=VSP_005094;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36888|P36888-1	P36888	P36888-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		P36888-1	Displayed	displayed	TRUE	Name=1; IsoId=P36888-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36888|P36888-2	P36888	P36888-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		P36888-2	VSP_041796	variant_vsp	FALSE	Name=2; IsoId=P36888-2; Sequence=VSP_041796;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36896|P36896-1	P36896	P36896-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1	SKR2-1	P36896-1	Displayed	displayed	TRUE	Name=1; Synonyms=SKR2-1; IsoId=P36896-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36896|P36896-2	P36896	P36896-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2	SKR2-2	P36896-2	VSP_004954	variant_vsp	FALSE	Name=2; Synonyms=SKR2-2; IsoId=P36896-2; Sequence=VSP_004954;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36896|P36896-3	P36896	P36896-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3	SKR2-3	P36896-3	VSP_004953	variant_vsp	FALSE	Name=3; Synonyms=SKR2-3; IsoId=P36896-3; Sequence=VSP_004953;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36896|P36896-4	P36896	P36896-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4		P36896-4	VSP_041842	variant_vsp	FALSE	Name=4; IsoId=P36896-4; Sequence=VSP_041842;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36896|P36896-5	P36896	P36896-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	5		P36896-5	VSP_041841	variant_vsp	FALSE	Name=5; IsoId=P36896-5; Sequence=VSP_041841;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36897|P36897-1	P36897	P36897-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		P36897-1	Displayed	displayed	TRUE	Name=1; IsoId=P36897-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36897|P36897-2	P36897	P36897-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2	B	P36897-2	VSP_041326	variant_vsp	FALSE	Name=2; Synonyms=B; IsoId=P36897-2; Sequence=VSP_041326;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36897|P36897-3	P36897	P36897-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		P36897-3	VSP_041327	variant_vsp	FALSE	Name=3; IsoId=P36897-3; Sequence=VSP_041327;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36915|P36915-1	P36915	P36915-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		P36915-1	Displayed	displayed	TRUE	Name=1; IsoId=P36915-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36915|P36915-2	P36915	P36915-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		P36915-2	VSP_026992, VSP_026993	variant_vsp	FALSE	Name=2; IsoId=P36915-2; Sequence=VSP_026992, VSP_026993;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36941|P36941-1	P36941	P36941-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		P36941-1	Displayed	displayed	TRUE	Name=1; IsoId=P36941-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36941|P36941-2	P36941	P36941-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		P36941-2	VSP_047533	variant_vsp	FALSE	Name=2; IsoId=P36941-2; Sequence=VSP_047533;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36952|P36952-1	P36952	P36952-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		P36952-1	Displayed	displayed	TRUE	Name=1; IsoId=P36952-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36952|P36952-2	P36952	P36952-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		P36952-2	VSP_037145, VSP_037146	variant_vsp	FALSE	Name=2; IsoId=P36952-2; Sequence=VSP_037145, VSP_037146;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36956|P36956-1	P36956	P36956-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	6	SREBP-1A		P36956-1	Displayed	displayed	TRUE	Name=SREBP-1A; IsoId=P36956-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36956|P36956-2	P36956	P36956-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	SREBP-1B		P36956-2	VSP_002150	variant_vsp	FALSE	Name=SREBP-1B; IsoId=P36956-2; Sequence=VSP_002150;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36956|P36956-3	P36956	P36956-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	SREBP-1C		P36956-3	VSP_002149, VSP_002150	variant_vsp	FALSE	Name=SREBP-1C; IsoId=P36956-3; Sequence=VSP_002149, VSP_002150;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36956|P36956-4	P36956	P36956-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	4		P36956-4	VSP_030859	variant_vsp	FALSE	Name=4; IsoId=P36956-4; Sequence=VSP_030859;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36956|P36956-5	P36956	P36956-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	SREBP-1aDelta		P36956-5	VSP_047598, VSP_047599	variant_vsp	FALSE	Name=SREBP-1aDelta; IsoId=P36956-5; Sequence=VSP_047598, VSP_047599;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36956|P36956-6	P36956	P36956-6	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	SREBP-1cDelta		P36956-6	VSP_002149, VSP_047598, VSP_047599	variant_vsp	FALSE	Name=SREBP-1cDelta; IsoId=P36956-6; Sequence=VSP_002149, VSP_047598, VSP_047599;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36957|P36957-1	P36957	P36957-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		P36957-1	Displayed	displayed	TRUE	Name=1; IsoId=P36957-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36957|P36957-2	P36957	P36957-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		P36957-2	VSP_056439, VSP_056440	variant_vsp	FALSE	Name=2; IsoId=P36957-2; Sequence=VSP_056439, VSP_056440;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36969|P36969-1	P36969	P36969-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative initiation	2	Mitochondrial		P36969-1	Displayed	displayed	TRUE	Name=Mitochondrial; IsoId=P36969-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36969|P36969-2	P36969	P36969-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative initiation	2	Cytoplasmic		P36969-2	VSP_018740	variant_vsp	FALSE	Name=Cytoplasmic; IsoId=P36969-2; Sequence=VSP_018740;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36980|P36980-1	P36980	P36980-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	Long		P36980-1	Displayed	displayed	TRUE	Name=Long; IsoId=P36980-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P36980|P36980-2	P36980	P36980-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	Short	Truncated	P36980-2	VSP_001192	variant_vsp	FALSE	Name=Short; Synonyms=Truncated; IsoId=P36980-2; Sequence=VSP_001192;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37058|P37058-1	P37058	P37058-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		P37058-1	Displayed	displayed	TRUE	Name=1; IsoId=P37058-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37058|P37058-2	P37058	P37058-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		P37058-2	VSP_056640	variant_vsp	FALSE	Name=2; IsoId=P37058-2; Sequence=VSP_056640;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37088|P37088-1	P37088	P37088-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	6	1	Alpha ENAC1	P37088-1	Displayed	displayed	TRUE	Name=1; Synonyms=Alpha ENAC1; IsoId=P37088-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37088|P37088-2	P37088	P37088-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	2	Alpha ENAC2	P37088-2	VSP_007719	variant_vsp	FALSE	Name=2; Synonyms=Alpha ENAC2; IsoId=P37088-2; Sequence=VSP_007719;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37088|P37088-3	P37088	P37088-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	3	Alpha ENACx {ECO:0000303|PubMed:9575806}	P37088-3	VSP_007720, VSP_007721	variant_vsp	FALSE	Name=3; Synonyms=Alpha ENACx {ECO:0000303|PubMed:9575806}; IsoId=P37088-3; Sequence=VSP_007720, VSP_007721;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37088|P37088-4	P37088	P37088-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	4	Alpha ENAC-19 {ECO:0000303|PubMed:9575806}	P37088-4	VSP_007722	variant_vsp	FALSE	Name=4; Synonyms=Alpha ENAC-19 {ECO:0000303|PubMed:9575806}; IsoId=P37088-4; Sequence=VSP_007722;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37088|P37088-5	P37088	P37088-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	5	Alpha ENAC+22 {ECO:0000303|PubMed:9575806}	P37088-5	VSP_007723	variant_vsp	FALSE	Name=5; Synonyms=Alpha ENAC+22 {ECO:0000303|PubMed:9575806}; IsoId=P37088-5; Sequence=VSP_007723;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37088|P37088-6	P37088	P37088-6	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	6		P37088-6	VSP_043667	variant_vsp	FALSE	Name=6; IsoId=P37088-6; Sequence=VSP_043667;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37173|P37173-1	P37173	P37173-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1	betaR-II {ECO:0000303|PubMed:8635485}	P37173-1	Displayed	displayed	TRUE	Name=1; Synonyms=betaR-II {ECO:0000303|PubMed:8635485}; IsoId=P37173-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37173|P37173-2	P37173	P37173-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2	betaR-IIB {ECO:0000303|PubMed:8635485}	P37173-2	VSP_012157	variant_vsp	FALSE	Name=2; Synonyms=betaR-IIB {ECO:0000303|PubMed:8635485}; IsoId=P37173-2; Sequence=VSP_012157;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37173|P37173-3	P37173	P37173-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3	TbetaRII-SE {ECO:0000303|PubMed:34568316}	P37173-3	VSP_061513, VSP_061514	variant_vsp	FALSE	Name=3; Synonyms=TbetaRII-SE {ECO:0000303|PubMed:34568316}; IsoId=P37173-3; Sequence=VSP_061513, VSP_061514;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37231|P37231-1	P37231	P37231-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	2		P37231-1	Displayed	displayed	TRUE	Name=2; IsoId=P37231-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37231|P37231-2	P37231	P37231-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	1	PPARgamma1(wt)	P37231-2	VSP_003645	variant_vsp	FALSE	Name=1; Synonyms=PPARgamma1(wt); IsoId=P37231-2; Sequence=VSP_003645;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37231|P37231-3	P37231	P37231-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3	PPARgamma1(tr)	P37231-3	VSP_003645, VSP_043906, VSP_043907	variant_vsp	FALSE	Name=3; Synonyms=PPARgamma1(tr); IsoId=P37231-3; Sequence=VSP_003645, VSP_043906, VSP_043907;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37268|P37268-1	P37268	P37268-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1		P37268-1	Displayed	displayed	TRUE	Name=1; IsoId=P37268-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37268|P37268-2	P37268	P37268-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2		P37268-2	VSP_056283	variant_vsp	FALSE	Name=2; IsoId=P37268-2; Sequence=VSP_056283;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37268|P37268-3	P37268	P37268-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3		P37268-3	VSP_056282	variant_vsp	FALSE	Name=3; IsoId=P37268-3; Sequence=VSP_056282;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37268|P37268-4	P37268	P37268-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4		P37268-4	VSP_056517	variant_vsp	FALSE	Name=4; IsoId=P37268-4; Sequence=VSP_056517;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37268|P37268-5	P37268	P37268-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	5		P37268-5	VSP_056518	variant_vsp	FALSE	Name=5; IsoId=P37268-5; Sequence=VSP_056518;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37275|P37275-1	P37275	P37275-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1		P37275-1	Displayed	displayed	TRUE	Name=1; IsoId=P37275-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37275|P37275-2	P37275	P37275-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2		P37275-2	VSP_045184	variant_vsp	FALSE	Name=2; IsoId=P37275-2; Sequence=VSP_045184;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37275|P37275-3	P37275	P37275-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3		P37275-3	VSP_047280	variant_vsp	FALSE	Name=3; IsoId=P37275-3; Sequence=VSP_047280;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
P37275|P37275-4	P37275	P37275-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4		P37275-4	VSP_047281	variant_vsp	FALSE	Name=4; IsoId=P37275-4; Sequence=VSP_047281;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
